legId,searchDate,flightDate,startingAirport,destinationAirport,fareBasisCode, travelDuration ,elapsedDays,isBasicEconomy,isRefundable,isNonStop,baseFare,totalFare,seatsRemaining,totalTravelDistance,segmentsDepartureTimeEpochSeconds,segmentsDepartureTimeRaw,segmentsArrivalTimeEpochSeconds,segmentsArrivalTimeRaw,segmentsArrivalAirportCode,segmentsDepartureAirportCode,segmentsAirlineName,segmentsAirlineCode,segmentsEquipmentDescription,segmentsDurationInSeconds,segmentsDistance,segmentsCabinCode
698a69ec3a556ef23a0d9cf682df5a9c,4/16/2022,4/17/2022,ATL,JFK,L0AJZSN1, PT3H57M ,0,FALSE,FALSE,FALSE,264.19,306.1,1,773,1650207720||1650215280,2022-04-17T11:02:00.000-04:00||2022-04-17T13:08:00.000-04:00,1650212880||1650221940,2022-04-17T12:28:00.000-04:00||2022-04-17T14:59:00.000-04:00,CLT||JFK,ATL||CLT,American Airlines||American Airlines,AA||AA,Canadair Regional Jet 900||Boeing 737-800,5160||6660,228||545,coach||coach
b5b633f7f0a70bc6ddbbadf459469ce0,4/16/2022,4/17/2022,ATL,JFK,L0AJZSN1, PT5H57M ,0,FALSE,FALSE,FALSE,264.19,306.1,1,773,1650207720||1650222120,2022-04-17T11:02:00.000-04:00||2022-04-17T15:02:00.000-04:00,1650212880||1650229140,2022-04-17T12:28:00.000-04:00||2022-04-17T16:59:00.000-04:00,CLT||JFK,ATL||CLT,American Airlines||American Airlines,AA||AA,Canadair Regional Jet 900||Airbus A319,5160||7020,228||545,coach||coach
2fa4af768bd448f6f824c0852b7c0e87,4/16/2022,4/17/2022,ATL,JFK,HA0OA0MC, PT2H17M ,0,FALSE,FALSE,TRUE,301.4,338.61,2,762,1650244740,2022-04-17T21:19:00.000-04:00,1650252960,2022-04-17T23:36:00.000-04:00,JFK,ATL,Delta,DL,Boeing 737-900,8220,762,coach
eba9c4152064973a1bb1e2b8792c689c,4/16/2022,4/17/2022,ATL,JFK,MA0TA0MC, PT2H17M ,0,FALSE,FALSE,TRUE,329.3,368.6,3,762,1650195000,2022-04-17T07:30:00.000-04:00,1650203220,2022-04-17T09:47:00.000-04:00,JFK,ATL,Delta,DL,Boeing 737-900,8220,762,coach
8ef57217e8569023683b48c6db595695,4/16/2022,4/17/2022,ATL,JFK,BA0OA0MC, PT2H18M ,0,FALSE,FALSE,TRUE,431.63,478.6,1,762,1650236340,2022-04-17T18:59:00.000-04:00,1650244620,2022-04-17T21:17:00.000-04:00,JFK,ATL,Delta,DL,Boeing 737-900,8280,762,coach
7929d117b8c2e3816578ee099272b27e,4/16/2022,4/17/2022,ATL,JFK,HAA0OKEN, PT7H53M ,0,FALSE,FALSE,FALSE,486.51,552.2,2,762,1650187800||1650211140,2022-04-17T05:30:00.000-04:00||2022-04-17T11:59:00.000-04:00,1650194280||1650216180,2022-04-17T07:18:00.000-04:00||2022-04-17T13:23:00.000-04:00,IAD||JFK,ATL||IAD,United||Delta,UA||DL,Airbus A319||Embraer 175,6480||5040,541||221,coach||coach
7ec3e9680b1f63fc38de82d1aed79f17,4/16/2022,4/17/2022,ATL,JFK,QAA0OKEN, PT9H ,0,FALSE,FALSE,FALSE,510.7,577.1,4,1132,1650187800||1650199020||1650214500,2022-04-17T05:30:00.000-04:00||2022-04-17T08:37:00.000-04:00||2022-04-17T12:55:00.000-04:00,1650194280||1650204960||1650220200,2022-04-17T07:18:00.000-04:00||2022-04-17T10:16:00.000-04:00||2022-04-17T14:30:00.000-04:00,IAD||BOS||JFK,ATL||IAD||BOS,United||United||Delta,UA||UA||DL,Airbus A319||Boeing 737-800||Embraer 175,6480||5940||5700,541||406||185,coach||coach||coach
1356ba286f78365ec4d703e2f365e248,4/16/2022,4/17/2022,ATL,JFK,QAA0OKEN, PT13H15M ,0,FALSE,FALSE,FALSE,510.7,582.7,4,1132,1650187800||1650199020||1650230340,2022-04-17T05:30:00.000-04:00||2022-04-17T08:37:00.000-04:00||2022-04-17T17:19:00.000-04:00,1650194280||1650204960||1650235500,2022-04-17T07:18:00.000-04:00||2022-04-17T10:16:00.000-04:00||2022-04-17T18:45:00.000-04:00,IAD||BOS||JFK,ATL||IAD||BOS,United||United||Delta,UA||UA||DL,Airbus A319||Boeing 737-800||Airbus A220-100,6480||5940||5160,541||406||185,coach||coach||coach
4d333a46a21a1b9f8d187c78dc686d1e,4/16/2022,4/17/2022,ATL,JFK,LA0NX0MC, PT8H33M ,1,FALSE,FALSE,FALSE,532.09,601.2,9,967,1650251400||1650276000,2022-04-17T23:10:00.000-04:00||2022-04-18T06:00:00.000-04:00,1650257700||1650282180,2022-04-18T00:55:00.000-04:00||2022-04-18T07:43:00.000-04:00,CLE||JFK,ATL||CLE,Delta||Delta,DL||DL,Airbus A321||Canadair Regional Jet 900,6300||6180,556||411,coach||coach
30a40a08229eb32eca7d881602e69eda,4/16/2022,4/17/2022,ATL,JFK,UA0NX0MC, PT8H58M ,1,FALSE,FALSE,FALSE,532.09,601.2,2,857,1650252000||1650278700,2022-04-17T23:20:00.000-04:00||2022-04-18T06:45:00.000-04:00,1650257760||1650284280,2022-04-18T00:56:00.000-04:00||2022-04-18T08:18:00.000-04:00,PIT||JFK,ATL||PIT,Delta||Delta,DL||DL,Airbus A321||Embraer 175,5760||5580,528||329,coach||coach
83328aeaa426023bfdf74714772b68b6,4/16/2022,4/17/2022,ATL,JFK,EAA0OKEN, PT5H21M ,0,FALSE,FALSE,FALSE,598.13,666.59,1,762,1650216240||1650229560,2022-04-17T13:24:00.000-04:00||2022-04-17T17:06:00.000-04:00,1650222900||1650235500,2022-04-17T15:15:00.000-04:00||2022-04-17T18:45:00.000-04:00,IAD||JFK,ATL||IAD,United||Delta,UA||DL,Embraer 175 (Enhanced Winglets)||Embraer 175,6660||5940,541||221,coach||coach
34bb71c85bd77485193f5d83c553d783,4/16/2022,4/17/2022,ATL,JFK,EAA0OKEN, PT9H15M ,0,FALSE,FALSE,FALSE,598.13,672.19,1,762,1650202200||1650229560,2022-04-17T09:30:00.000-04:00||2022-04-17T17:06:00.000-04:00,1650208860||1650235500,2022-04-17T11:21:00.000-04:00||2022-04-17T18:45:00.000-04:00,IAD||JFK,ATL||IAD,United||Delta,UA||DL,Embraer 175 (Enhanced Winglets)||Embraer 175,6660||5940,541||221,coach||coach
320d01bfb606ec62f4cbb3a01f4e206e,4/16/2022,4/17/2022,ATL,LAX,D01PXP5, PT12H30M ,1,FALSE,FALSE,FALSE,195.72,239.6,4,1955,1650245460||1650286800,2022-04-17T21:31:00.000-04:00||2022-04-18T06:00:00.000-07:00,1650262320||1650290460,2022-04-17T23:12:00.000-07:00||2022-04-18T07:01:00.000-07:00,LAS||ONT,ATL||LAS,Frontier Airlines||Frontier Airlines,F9||F9,||,16860||3660,1735||220,coach||coach
117af28f9e41f27e538004b929157e23,4/16/2022,4/17/2022,ATL,LAX,D01PXP5, PT13H12M ,1,FALSE,FALSE,FALSE,195.72,244.1,4,1797,1650250740||1650283200||1650293820,2022-04-17T22:59:00.000-04:00||2022-04-18T06:00:00.000-06:00||2022-04-18T07:57:00.000-07:00,1650263220||1650290400||1650298260,2022-04-18T00:27:00.000-06:00||2022-04-18T07:00:00.000-07:00||2022-04-18T09:11:00.000-07:00,DEN||PHX||ONT,ATL||DEN||PHX,Frontier Airlines||Frontier Airlines||Frontier Airlines,F9||F9||F9,||||,12480||7200||4440,1207||590||347,coach||coach||coach
184852ad5f76a2f83f10848eced24103,4/16/2022,4/17/2022,ATL,LAX,KNR, PT4H54M ,0,FALSE,FALSE,TRUE,272,328.59,0,,1650245160,2022-04-17T21:26:00.000-04:00,1650262800,2022-04-17T23:20:00.000-07:00,LAX,ATL,Spirit Airlines,NK,AIRBUS INDUSTRIE A320 SHARKLETS,17640,None,coach
28aa3e9cc7e99ac751b90224b153646f,4/16/2022,4/17/2022,ATL,LAX,KNR, PT4H55M ,0,FALSE,FALSE,TRUE,272,328.59,0,,1650191700,2022-04-17T06:35:00.000-04:00,1650209400,2022-04-17T08:30:00.000-07:00,LAX,ATL,Spirit Airlines,NK,AIRBUS INDUSTRIE A320 SHARKLETS,17700,None,coach
a84ec15addae2a4f4d13c9d38df50b96,4/16/2022,4/17/2022,ATL,LAX,VAA0AFEN, PT6H31M ,0,FALSE,FALSE,FALSE,310.7,357.6,3,2034,1650200400||1650215880,2022-04-17T09:00:00.000-04:00||2022-04-17T11:18:00.000-06:00,1650212460||1650223860,2022-04-17T10:21:00.000-06:00||2022-04-17T12:31:00.000-07:00,DEN||ONT,ATL||DEN,United||United,UA||UA,Airbus A319||Boeing 737-800,12060||7980,1207||827,coach||coach
edf96f6ffdbb1fd1f41cab9db6d1effc,4/16/2022,4/17/2022,ATL,LAX,VAA0AFEN, PT8H7M ,0,FALSE,FALSE,FALSE,310.7,357.6,1,2051,1650223860||1650239940,2022-04-17T15:31:00.000-04:00||2022-04-17T18:59:00.000-05:00,1650232620||1650253080,2022-04-17T16:57:00.000-05:00||2022-04-17T20:38:00.000-07:00,IAH||ONT,ATL||IAH,United||United,UA||UA,Embraer 175 (Enhanced Winglets)||Airbus A320,8760||13140,691||1360,coach||coach
52b7a23bf1bae6df3e23a22216e2cc56,4/16/2022,4/17/2022,ATL,LAX,QAA0AFEN, PT8H14M ,0,FALSE,FALSE,FALSE,310.7,357.6,1,2055,1650228240||1650249060,2022-04-17T16:44:00.000-04:00||2022-04-17T20:31:00.000-06:00,1650240060||1650257880,2022-04-17T18:01:00.000-06:00||2022-04-17T21:58:00.000-07:00,DEN||LAX,ATL||DEN,United||United,UA||UA,Airbus A320||Boeing 737-800,11820||8820,1207||848,coach||coach
c483f193f1c06b0ba26b83a38300e977,4/16/2022,4/17/2022,ATL,LAX,QAA0AFEN, PT9H23M ,0,FALSE,FALSE,FALSE,310.7,357.6,2,2055,1650200400||1650225300,2022-04-17T09:00:00.000-04:00||2022-04-17T13:55:00.000-06:00,1650212460||1650234180,2022-04-17T10:21:00.000-06:00||2022-04-17T15:23:00.000-07:00,DEN||LAX,ATL||DEN,United||United,UA||UA,Airbus A319||Boeing 737-900,12060||8880,1207||848,coach||coach
9fe0df467c8846b0a4760f0078037b04,4/16/2022,4/17/2022,ATL,LAX,VAA0AFEN, PT9H36M ,0,FALSE,FALSE,FALSE,310.7,357.6,7,2051,1650218520||1650239940,2022-04-17T14:02:00.000-04:00||2022-04-17T18:59:00.000-05:00,1650227280||1650253080,2022-04-17T15:28:00.000-05:00||2022-04-17T20:38:00.000-07:00,IAH||ONT,ATL||IAH,United||United,UA||UA,Embraer 175 (Enhanced Winglets)||Airbus A320,8760||13140,691||1360,coach||coach
d5366e2db125bdf577a40f3bacc4aad9,4/16/2022,4/17/2022,ATL,LAX,V0AGZNN1, PT8H10M ,0,FALSE,FALSE,FALSE,322.79,369.1,1,2349,1650193200||1650202380,2022-04-17T07:00:00.000-04:00||2022-04-17T09:33:00.000-04:00,1650198060||1650222600,2022-04-17T08:21:00.000-04:00||2022-04-17T12:10:00.000-07:00,CLT||LAX,ATL||CLT,American Airlines||American Airlines,AA||AA,Airbus A319||Airbus A321,4860||20220,228||2121,coach||coach
86ee2f7941684989e92a970b9b745157,4/16/2022,4/17/2022,ATL,LAX,V0AGZNN1, PT9H36M ,0,FALSE,FALSE,FALSE,322.79,369.1,3,2349,1650193200||1650208200,2022-04-17T07:00:00.000-04:00||2022-04-17T11:10:00.000-04:00,1650198060||1650227760,2022-04-17T08:21:00.000-04:00||2022-04-17T13:36:00.000-07:00,CLT||LAX,ATL||CLT,American Airlines||American Airlines,AA||AA,Airbus A319||Airbus A321,4860||19560,228||2121,coach||coach
e280b36e9c6bc2e71c3dc13df4dafd18,4/16/2022,4/17/2022,ATL,LAX,V0AGZNN1, PT6H50M ,0,FALSE,FALSE,FALSE,322.79,370.6,1,1963,1650213060||1650225600,2022-04-17T12:31:00.000-04:00||2022-04-17T15:00:00.000-05:00,1650222000||1650237660,2022-04-17T14:00:00.000-05:00||2022-04-17T16:21:00.000-07:00,DFW||LAX,ATL||DFW,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A321,8940||12060,725||1238,coach||coach
57a9db8b53d8f2582c7140ebfdb599a4,4/16/2022,4/17/2022,ATL,LAX,V0AIZNN1, PT6H50M ,0,FALSE,FALSE,FALSE,322.79,370.6,2,1940,1650234300||1650247320,2022-04-17T18:25:00.000-04:00||2022-04-17T21:02:00.000-05:00,1650243300||1650258900,2022-04-17T19:55:00.000-05:00||2022-04-17T22:15:00.000-07:00,DFW||ONT,ATL||DFW,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A321,9000||11580,725||1215,coach||coach
8461096f4e8f3d1f225e60f344c4ab97,4/16/2022,4/17/2022,ATL,LAX,V0AIZNN1, PT6H57M ,0,FALSE,FALSE,FALSE,322.79,370.6,7,1940,1650197100||1650210300,2022-04-17T08:05:00.000-04:00||2022-04-17T10:45:00.000-05:00,1650206400||1650222120,2022-04-17T09:40:00.000-05:00||2022-04-17T12:02:00.000-07:00,DFW||ONT,ATL||DFW,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A321,9300||11820,725||1215,coach||coach
f81c28437e29f62870a612c6a1a1bb05,4/16/2022,4/17/2022,ATL,LAX,V0AIZNN1, PT7H ,0,FALSE,FALSE,FALSE,322.79,370.6,6,1931,1650194340||1650214800,2022-04-17T07:19:00.000-04:00||2022-04-17T10:00:00.000-07:00,1650209760||1650219540,2022-04-17T08:36:00.000-07:00||2022-04-17T11:19:00.000-07:00,PHX||ONT,ATL||PHX,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A319,15420||4740,1584||347,coach||coach
dba3f0829d2ce5c608558811ba871bd5,4/16/2022,4/17/2022,ATL,LAX,V0AIZNN1, PT7H2M ,0,FALSE,FALSE,FALSE,322.79,370.6,7,1940,1650189900||1650203700,2022-04-17T06:05:00.000-04:00||2022-04-17T08:55:00.000-05:00,1650198480||1650215220,2022-04-17T07:28:00.000-05:00||2022-04-17T10:07:00.000-07:00,DFW||ONT,ATL||DFW,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A321,8580||11520,725||1215,coach||coach
7147877625c48c0820f403818a5234bd,4/16/2022,4/17/2022,ATL,LAX,V0AIZNN1, PT7H31M ,0,FALSE,FALSE,FALSE,322.79,370.6,6,1931,1650207780||1650230100,2022-04-17T11:03:00.000-04:00||2022-04-17T14:15:00.000-07:00,1650222840||1650234840,2022-04-17T12:14:00.000-07:00||2022-04-17T15:34:00.000-07:00,PHX||ONT,ATL||PHX,American Airlines||American Airlines,AA||AA,Airbus A321||Canadair Regional Jet 900,15060||4740,1584||347,coach||coach
69ac34ae4fba0d19bb69fda00e1545a4,4/16/2022,4/17/2022,ATL,LAX,V0AGZNN1, PT7H35M ,0,FALSE,FALSE,FALSE,322.79,370.6,4,1963,1650189900||1650205140,2022-04-17T06:05:00.000-04:00||2022-04-17T09:19:00.000-05:00,1650198480||1650217200,2022-04-17T07:28:00.000-05:00||2022-04-17T10:40:00.000-07:00,DFW||LAX,ATL||DFW,American Airlines||American Airlines,AA||AA,Airbus A321||,8580||12060,725||1238,coach||coach
691ae27539fcaab7ea209c67d36a6bdb,4/16/2022,4/17/2022,ATL,LAX,V0AGZNN1, PT7H47M ,0,FALSE,FALSE,FALSE,322.79,370.6,4,1954,1650207780||1650230700,2022-04-17T11:03:00.000-04:00||2022-04-17T14:25:00.000-07:00,1650222840||1650235800,2022-04-17T12:14:00.000-07:00||2022-04-17T15:50:00.000-07:00,PHX||LAX,ATL||PHX,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A320,15060||5100,1584||370,coach||coach
84b5f347b309096450324399262f0f67,4/16/2022,4/17/2022,ATL,LAX,V0AGZNN1, PT7H49M ,0,FALSE,FALSE,FALSE,322.79,370.6,4,1963,1650213060||1650229200,2022-04-17T12:31:00.000-04:00||2022-04-17T16:00:00.000-05:00,1650222000||1650241200,2022-04-17T14:00:00.000-05:00||2022-04-17T17:20:00.000-07:00,DFW||LAX,ATL||DFW,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A321,8940||12000,725||1238,coach||coach
3ffcd94d7c3c6db773e1a40659e23506,4/16/2022,4/17/2022,ATL,LAX,V0AGZNN1, PT7H51M ,0,FALSE,FALSE,FALSE,322.79,370.6,7,2345,1650232800||1650244800,2022-04-17T18:00:00.000-04:00||2022-04-17T20:20:00.000-05:00,1650240660||1650261060,2022-04-17T19:11:00.000-05:00||2022-04-17T22:51:00.000-07:00,ORD||LAX,ATL||ORD,American Airlines||American Airlines,AA||AA,Embraer 175||Boeing 737-800,7860||16260,600||1745,coach||coach
b804881ea0a8f5aef5508e531fab6689,4/16/2022,4/17/2022,ATL,LAX,V0AGZNN1, PT8H8M ,0,FALSE,FALSE,FALSE,322.79,370.6,7,2345,1650220740||1650234000,2022-04-17T14:39:00.000-04:00||2022-04-17T17:20:00.000-05:00,1650228840||1650250020,2022-04-17T15:54:00.000-05:00||2022-04-17T19:47:00.000-07:00,ORD||LAX,ATL||ORD,American Airlines||American Airlines,AA||AA,Embraer 175||Boeing 737-800,8100||16020,600||1745,coach||coach
8457fa320eba96f3078a441b63726f58,4/16/2022,4/17/2022,ATL,LAX,V0AIZNN1, PT8H57M ,0,FALSE,FALSE,FALSE,322.79,370.6,7,1940,1650189900||1650210300,2022-04-17T06:05:00.000-04:00||2022-04-17T10:45:00.000-05:00,1650198480||1650222120,2022-04-17T07:28:00.000-05:00||2022-04-17T12:02:00.000-07:00,DFW||ONT,ATL||DFW,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A321,8580||11820,725||1215,coach||coach
226435908c6ee804f979acb0be960a1e,4/16/2022,4/17/2022,ATL,LAX,V0AGZNN1, PT9H19M ,0,FALSE,FALSE,FALSE,322.79,370.6,7,2345,1650220740||1650238320,2022-04-17T14:39:00.000-04:00||2022-04-17T18:32:00.000-05:00,1650228840||1650254280,2022-04-17T15:54:00.000-05:00||2022-04-17T20:58:00.000-07:00,ORD||LAX,ATL||ORD,American Airlines||American Airlines,AA||AA,Embraer 175||Boeing 737-800,8100||15960,600||1745,coach||coach
6081f9cedd3a6c892100ccc6548133eb,4/16/2022,4/17/2022,ATL,LAX,KNR, PT8H21M ,1,FALSE,FALSE,FALSE,272,379.58,0,,1650238920||1650251100,2022-04-17T19:42:00.000-04:00||2022-04-17T23:05:00.000-04:00,1650245940||1650268980,2022-04-17T21:39:00.000-04:00||2022-04-18T01:03:00.000-07:00,DTW||LAX,ATL||DTW,Spirit Airlines||Spirit Airlines,NK||NK,AIRBUS INDUSTRIE A321 SHARKLETS||Airbus A319,7020||17880,None||None,coach||coach
c5352244cf5807ccc088318f4172c5a8,4/16/2022,4/17/2022,ATL,LAX,HAA0OFEN, PT6H52M ,0,FALSE,FALSE,FALSE,395.35,448.6,3,2055,1650200400||1650216300,2022-04-17T09:00:00.000-04:00||2022-04-17T11:25:00.000-06:00,1650212460||1650225120,2022-04-17T10:21:00.000-06:00||2022-04-17T12:52:00.000-07:00,DEN||LAX,ATL||DEN,United||United,UA||UA,Airbus A319||Boeing 737 MAX 9,12060||8820,1207||848,coach||coach
8b45f7eec07c0082996b5f56f10c75b2,4/16/2022,4/17/2022,ATL,LAX,LA0NX0MC, PT14H35M ,1,FALSE,FALSE,FALSE,400.93,460.2,5,2610,1650249900||1650282120,2022-04-17T22:45:00.000-04:00||2022-04-18T07:42:00.000-04:00,1650255120||1650302400,2022-04-18T00:12:00.000-04:00||2022-04-18T10:20:00.000-07:00,MCO||LAX,ATL||MCO,Delta||Delta,DL||DL,||Boeing 737-900,5220||20280,399||2211,coach||coach
d582dcb95026cae8ebe28925a02c1734,4/16/2022,4/17/2022,ATL,LAX,HA0QA0MQ, PT4H43M ,0,FALSE,FALSE,TRUE,450.23,498.6,9,1919,1650234120,2022-04-17T18:22:00.000-04:00,1650251100,2022-04-17T20:05:00.000-07:00,ONT,ATL,Delta,DL,Airbus A321,16980,1919,coach
14b11956eea40b97556975441f2e47b0,4/16/2022,4/17/2022,ATL,LAX,HA0QA0MQ, PT4H43M ,0,FALSE,FALSE,TRUE,450.23,498.6,9,1919,1650244320,2022-04-17T21:12:00.000-04:00,1650261300,2022-04-17T22:55:00.000-07:00,ONT,ATL,Delta,DL,Airbus A321,16980,1919,coach
423b15a2e33be0b1c971c4eadc7eb979,4/16/2022,4/17/2022,ATL,LAX,HA0QA0MQ, PT4H51M ,0,FALSE,FALSE,TRUE,450.23,498.6,9,1919,1650203820,2022-04-17T09:57:00.000-04:00,1650221280,2022-04-17T11:48:00.000-07:00,ONT,ATL,Delta,DL,Airbus A321,17460,1919,coach
52a5e659fcdefdac1fb494b214623227,4/16/2022,4/17/2022,ATL,LAX,KA0NX0MQ, PT12H59M ,1,FALSE,FALSE,FALSE,437.21,499.2,1,2074,1650249960||1650283200,2022-04-17T22:46:00.000-04:00||2022-04-18T07:00:00.000-05:00,1650257940||1650296700,2022-04-17T23:59:00.000-05:00||2022-04-18T08:45:00.000-07:00,IAH||LAX,ATL||IAH,Delta||Delta,DL||DL,Airbus A320||,7980||13500,691||1383,coach||coach
21b01ab7ff7646133c24a8b82542c671,4/16/2022,4/17/2022,ATL,LAX,HA0QA0MQ, PT7H5M ,0,FALSE,FALSE,FALSE,450.23,507.6,9,2161,1650197400||1650216600,2022-04-17T08:10:00.000-04:00||2022-04-17T11:30:00.000-06:00,1650212400||1650222900,2022-04-17T10:20:00.000-06:00||2022-04-17T12:15:00.000-07:00,SLC||ONT,ATL||SLC,Delta||Delta,DL||DL,Airbus A330-200||Boeing 737-800,15000||6300,1587||574,coach||coach
baf6404242b09b9b422a4f92eb0e3d73,4/16/2022,4/17/2022,ATL,LAX,HA0QA0MQ, PT7H6M ,0,FALSE,FALSE,FALSE,450.23,507.6,9,2161,1650238560||1650257940,2022-04-17T19:36:00.000-04:00||2022-04-17T22:59:00.000-06:00,1650253440||1650264120,2022-04-17T21:44:00.000-06:00||2022-04-17T23:42:00.000-07:00,SLC||ONT,ATL||SLC,Delta||Delta,DL||DL,Boeing 757||Boeing 737-800,14880||6180,1587||574,coach||coach
a4ffd2f6c0cd224be3cf1a665cec5293,4/16/2022,4/17/2022,ATL,LAX,HA0QA0MQ, PT9H ,0,FALSE,FALSE,FALSE,450.23,507.6,9,2161,1650231720||1650257940,2022-04-17T17:42:00.000-04:00||2022-04-17T22:59:00.000-06:00,1650246600||1650264120,2022-04-17T19:50:00.000-06:00||2022-04-17T23:42:00.000-07:00,SLC||ONT,ATL||SLC,Delta||Delta,DL||DL,Airbus A321||Boeing 737-800,14880||6180,1587||574,coach||coach
adab0b34b31181896f72ab87db90128b,4/16/2022,4/17/2022,ATL,LAX,KA0QA0MQ, PT9H2M ,0,FALSE,FALSE,FALSE,453.95,511.6,3,2610,1650197400||1650209700,2022-04-17T08:10:00.000-04:00||2022-04-17T11:35:00.000-04:00,1650202680||1650229920,2022-04-17T09:38:00.000-04:00||2022-04-17T14:12:00.000-07:00,MCO||LAX,ATL||MCO,Delta||Delta,DL||DL,Boeing 757-300||Boeing 737-900,5280||20220,399||2211,coach||coach
99442984d5ed143e9c87bf38fabfb02e,4/16/2022,4/17/2022,ATL,LAX,UAA0OFEN, PT6H58M ,0,FALSE,FALSE,FALSE,469.77,528.6,2,2055,1650228240||1650244320,2022-04-17T16:44:00.000-04:00||2022-04-17T19:12:00.000-06:00,1650240060||1650253320,2022-04-17T18:01:00.000-06:00||2022-04-17T20:42:00.000-07:00,DEN||LAX,ATL||DEN,United||United,UA||UA,Airbus A320||Boeing 737-800,11820||9000,1207||848,coach||coach
79acfad6b82f792bacb8f1bdf4ff9d89,4/16/2022,4/17/2022,ATL,LAX,K0XSNR, PT12H22M ,0,FALSE,FALSE,FALSE,422,529.58,0,,1650193800||1650225540,2022-04-17T07:10:00.000-04:00||2022-04-17T14:59:00.000-05:00,1650202380||1650238320,2022-04-17T08:33:00.000-05:00||2022-04-17T16:32:00.000-07:00,IAH||LAX,ATL||IAH,Spirit Airlines||Spirit Airlines,NK||NK,AIRBUS INDUSTRIE A320 SHARKLETS||Airbus A319,8580||12780,None||None,coach||coach
56c58eed62ce944d8ed2e37b81f59552,4/16/2022,4/17/2022,ATL,LAX,KA0QA0MQ, PT8H45M ,0,FALSE,FALSE,FALSE,472.55,531.59,1,2610,1650225600||1650237000,2022-04-17T16:00:00.000-04:00||2022-04-17T19:10:00.000-04:00,1650230940||1650257100,2022-04-17T17:29:00.000-04:00||2022-04-17T21:45:00.000-07:00,MCO||LAX,ATL||MCO,Delta||Delta,DL||DL,||Boeing 737-900,5340||20100,399||2211,coach||coach
5ae839f991914366b1dd6421defd9fc0,4/16/2022,4/17/2022,ATL,LAX,KA0NA0MC, PT7H34M ,0,FALSE,FALSE,FALSE,494.88,555.6,5,2047,1650226800||1650241500,2022-04-17T16:20:00.000-04:00||2022-04-17T19:25:00.000-05:00,1650235680||1650254040,2022-04-17T17:48:00.000-05:00||2022-04-17T20:54:00.000-07:00,AUS||LAX,ATL||AUS,Delta||Delta,DL||DL,Airbus A321||Airbus A320,8880||12540,811||1236,coach||coach
548688048483b3ff9bc62333880da451,4/16/2022,4/17/2022,ATL,LAX,KA0NA0MC, PT11H52M ,1,FALSE,FALSE,FALSE,494.88,561.2,4,2047,1650250740||1650280800,2022-04-17T22:59:00.000-04:00||2022-04-18T06:20:00.000-05:00,1650259560||1650293460,2022-04-18T00:26:00.000-05:00||2022-04-18T07:51:00.000-07:00,AUS||LAX,ATL||AUS,Delta||Delta,DL||DL,Airbus A321||Airbus A320,8820||12660,811||1236,coach||coach
81d899da319d793fb123515410d779a7,4/16/2022,4/17/2022,ATL,LAX,HA0OX0MC, PT8H40M ,0,FALSE,FALSE,FALSE,502.33,563.61,3,2610,1650212700||1650223800,2022-04-17T12:25:00.000-04:00||2022-04-17T15:30:00.000-04:00,1650218040||1650243900,2022-04-17T13:54:00.000-04:00||2022-04-17T18:05:00.000-07:00,MCO||LAX,ATL||MCO,Delta||Delta,DL||DL,Boeing 757||Boeing 737-900,5340||20100,399||2211,coach||coach
489a18de2432feec8d6903078de2ac02,4/16/2022,4/17/2022,ATL,LAX,YNR, PT7H49M ,0,FALSE,FALSE,FALSE,462,569.58,0,,1650234060||1650247500,2022-04-17T18:21:00.000-04:00||2022-04-17T21:05:00.000-05:00,1650243900||1650262200,2022-04-17T20:05:00.000-05:00||2022-04-17T23:10:00.000-07:00,MSP||LAX,ATL||MSP,Spirit Airlines||Spirit Airlines,NK||NK,||,9840||14700,None||None,coach||coach
ea0179e9d6863795dda05f6a8aec208e,4/16/2022,4/17/2022,ATL,LAX,LA0NA0MC, PT11H12M ,1,FALSE,FALSE,FALSE,515.35,583.2,5,2082,1650251280||1650279720,2022-04-17T23:08:00.000-04:00||2022-04-18T06:02:00.000-05:00,1650260280||1650291600,2022-04-18T00:38:00.000-05:00||2022-04-18T07:20:00.000-07:00,SAT||LAX,ATL||SAT,Delta||Delta,DL||DL,Airbus A320||,9000||11880,873||1209,coach||coach
15f0924be70de19de529808d6ae376af,4/16/2022,4/17/2022,ATL,LAX,K0AHZNN1, PT4H51M ,0,FALSE,FALSE,TRUE,543.26,598.61,7,1943,1650232080,2022-04-17T17:48:00.000-04:00,1650249540,2022-04-17T19:39:00.000-07:00,LAX,ATL,Alaska Airlines,AS,Airbus A321,17460,1943,coach
5113df70efe4b5f2dcfaedce904951b1,4/16/2022,4/17/2022,ATL,LAX,K0AHZNN1, PT4H51M ,0,FALSE,FALSE,TRUE,543.26,598.61,7,1943,1650232080,2022-04-17T17:48:00.000-04:00,1650249540,2022-04-17T19:39:00.000-07:00,LAX,ATL,American Airlines,AA,Airbus A321,17460,1943,coach
